card_number,expiry_month,expiry_year,cvv
4012889273710883,01,2031,359
4242421571975471,06,2030,574
4242420375172269,07,2027,665
5105108448230163,07,2026,178
5301252505327462,10,2031,512
4000005936285510,09,2027,860
4111119059176921,02,2029,192
5105105321439432,04,2026,741
4000003461118750,02,2031,151
5200824013060504,10,2026,337
340000485870660,07,2032,7704
4111113825625154,01,2030,073
5200824165757337,12,2026,625
4000008182507512,12,2032,078
370000902760661,08,2033,6285
4012881273627605,03,2033,938
4000006497434158,03,2032,737
4242428073886908,02,2027,692
4000000467608479,12,2032,011
370000376500676,12,2033,8382
4242420806011102,08,2027,459
4242423336468313,11,2029,842
5301255845007017,05,2026,037
370000442392330,08,2029,6925
4012881059211814,06,2029,047
5301254168147096,08,2027,319
5200828691812011,08,2028,598
5105103012788159,02,2029,561
4000008858801082,08,2028,310
5301251780000570,02,2026,576
4111113247996902,09,2029,499
4012887456202702,04,2031,355
4111114186504624,08,2032,637
2223007430130700,12,2032,724
340000045780425,04,2032,8863
4000007675405309,02,2027,494
5105100862180404,06,2027,671
2223006694251707,04,2031,170
5301256456999062,06,2026,195
340000212369903,07,2027,8271
340000754428265,01,2028,9291
370000949603734,07,2033,3343
5301253097817431,07,2029,426
5105103413417523,09,2031,976
4012887173053271,01,2028,151
5105106844689529,09,2029,209
340000895289642,09,2028,9970
4242423471647820,05,2029,986
370000207959273,05,2032,3133
340000376724331,01,2026,1852
4012885631881176,08,2026,185
4012880251320035,04,2033,302
5105100581288090,04,2031,311
5301253623542990,10,2033,250
5105109272275266,01,2026,433
4111110964263292,05,2028,104
340000082650291,02,2031,9786
4000009003080762,09,2030,674
4000007218448535,03,2030,895
5301250354048726,12,2031,041
370000284908581,08,2028,3323
340000365629921,08,2033,9977
4012886800453607,12,2032,430
5200829136981551,03,2032,685
4111116385098464,01,2033,040
2223004621083228,03,2033,933
2223008882946999,03,2032,695
340000796759321,11,2030,2690
5105103567043422,03,2027,162
4111119610721462,04,2027,439
340000240744580,10,2026,9353
4012884300809246,03,2028,619
2223000744067817,03,2029,303
5200822348088620,04,2028,970
370000215492036,02,2027,7986
370000836753741,02,2030,0936
5200828828290032,05,2027,368
340000433530432,06,2030,0287
5301250476096785,06,2032,006
370000369646106,03,2030,9449
4000007701806058,06,2032,965
5105100661390543,05,2028,126
5301257927190570,06,2030,126
4012887456215621,10,2028,723
4242423725927622,02,2027,183
4000006113466337,02,2027,994
4111119846175624,01,2031,832
5105105287681720,11,2032,268
4242425678372631,01,2032,917
370000943873630,12,2030,3540
370000338229950,03,2031,4813
4242425240345115,04,2030,306
2223001903348337,06,2028,642
340000275650710,02,2028,0434
4242421061028989,07,2033,245
370000991688286,09,2030,2009
5200824174094672,01,2031,208
4242422381905542,09,2028,962
2223004716298988,02,2032,556
4012880985836561,06,2033,488
4000003768696409,05,2027,299
5105107835591849,03,2030,342
4111111506449035,05,2030,634
370000375725704,11,2032,8435
5105109809184593,12,2029,960
5200823356908022,03,2033,795
4111112522537811,07,2028,148
340000567080394,06,2028,9059
4111119613071451,05,2026,885
2223000665742695,11,2028,668
5200822083341531,05,2030,492
370000313102743,07,2028,5442
4242427651083441,06,2026,238
5200826278890756,09,2028,825
2223008217510775,11,2027,104
4000008266218648,04,2029,116
5301250141844015,11,2032,554
370000358822965,09,2028,4849
4111119319657892,02,2026,386
370000133980484,01,2029,2304
4111117786852293,11,2026,990
4000009298917207,12,2026,909
4000006544935744,10,2029,332
370000516702471,10,2030,9349
340000848846399,03,2030,5684
2223009165692714,07,2033,541
5105102469820895,10,2032,871
5200824625090162,02,2031,118
5200826129471772,01,2032,352
5301258656878922,12,2031,737
5200821743882132,09,2028,154
2223007933585160,11,2031,667
5301255512477469,10,2033,417
5301259828094521,01,2026,046
4242420878344753,07,2032,945
2223006309422602,10,2033,050
2223001912355992,09,2028,262
4012888178444226,07,2027,861
370000634729075,10,2026,6532
4000001582408977,03,2029,363
4242429495236623,11,2029,681
370000339240543,01,2029,1372
4000008826308095,04,2026,317
5105106006699571,12,2029,662
4000009262879201,05,2028,846
370000071613626,10,2026,3087
370000659696662,09,2030,7320
4111110131439577,05,2028,728
4012889500128412,02,2028,066
340000270532822,04,2027,5455
4012884777909396,06,2027,097
340000027607802,05,2029,3821
4111119369112236,07,2026,549
340000299449800,07,2030,3551
4242421016181099,06,2033,456
4012889036753410,04,2027,817
340000190431824,12,2028,3096
4012880278537884,03,2027,953
370000804080804,07,2029,7294
4000009693359757,02,2033,835
4242429619975163,10,2028,970
4242427809074250,02,2033,129
4012887849377047,05,2027,097
370000456147349,02,2033,1976
2223006894308976,09,2028,590
5301259622989975,03,2030,681
4012881333739408,09,2026,051
4000006435328355,09,2026,907
4012888124468956,04,2030,098
5301256641711174,10,2031,569
4000009347359104,03,2032,250
370000208497885,08,2027,2365
5301255580594575,10,2027,641
5301250619576933,05,2026,481
4012885735585749,06,2033,417
340000767521940,08,2026,7065
4012887293535280,02,2032,202
5301256892376081,07,2030,843
340000764720594,04,2030,0811
4012884227709511,10,2033,733
4012883102196240,01,2026,859
5105108841866092,05,2033,104
340000635892200,02,2029,9905
2223005948713942,06,2032,876
340000689965779,04,2032,7935
5200824615099785,09,2031,498
4000006943975911,09,2026,294
5105108105236800,11,2033,050
4242427335684473,01,2028,043
4111111180543632,10,2028,242
5105106331180685,04,2033,727
5301259331097854,04,2032,714
2223001418565458,12,2028,375
340000634769136,06,2030,3964
2223001167183610,02,2029,012
4000009284203752,02,2029,613
340000085621182,07,2031,4109
5105106251733364,10,2027,600
4012888171409564,02,2032,357
4012880929956889,06,2031,695
5200822726210952,08,2032,788
4012886826435398,04,2030,679
4111111733243987,06,2031,209
4000000761457128,03,2026,690
4000000942686918,11,2029,160
370000092526823,03,2030,9647
4000007509133515,10,2026,780
2223006148606621,10,2027,135
4111110528769842,01,2029,338
4242428532403667,04,2030,497
5301256248500723,10,2026,795
370000229700259,04,2031,4455
4111119239179761,11,2029,200
4111118943929552,02,2027,317
5200823289041081,04,2032,379
4012880313521133,04,2029,354
4000004535476729,11,2033,788
340000402961766,07,2027,6229
4242426902112132,01,2028,920
4000000879886093,05,2030,392
4242424745837437,04,2026,602
4000005192790104,12,2026,607
340000593603441,06,2030,5026
340000734292112,09,2026,1404
4000001297154338,06,2028,710
370000740274982,06,2033,1106
4012889725914430,06,2029,475
340000303742695,09,2032,5971
5105109750119465,12,2031,916
5301259312217653,05,2029,214
5105101897733266,03,2030,206
4000009431118218,01,2033,732
370000367500164,07,2030,3264
4000002164360586,10,2029,187
4000008078862161,05,2028,099
370000849328523,07,2026,9155
4242425869139062,05,2029,419
340000529358649,10,2030,9357
2223005776410389,06,2031,545
4000002984414316,05,2029,166
370000877878415,03,2030,3662
2223000805911176,08,2031,042
2223000778422268,01,2033,363
4000009989705283,11,2032,906
5105107427109224,01,2026,534
340000455982925,12,2027,8383
4012884602095726,12,2028,394
5105105652415480,07,2032,438
4242428953726489,09,2028,332
5105108729465157,12,2030,278
4242427462075289,10,2033,313
4000007466973648,06,2026,402
340000662678159,01,2030,2956
5105100466193563,08,2030,360
4000001870908290,09,2030,283
340000683080369,10,2032,8774
2223002762414137,09,2027,122
2223000518099772,10,2030,641
5301253465744498,06,2030,326
5301252047689916,04,2032,813
4012884671709934,04,2030,851
5301256881638871,12,2028,951
4242429593184337,02,2027,502
4111118600994881,06,2027,709
4000005497744657,12,2027,811
340000224058734,03,2033,0972
5301251159846058,08,2030,076
4012885375311406,12,2030,964
4242424390403998,04,2032,242
4012880386056520,07,2032,702
340000652635151,12,2028,8254
4111110303114339,08,2033,573
5301252680085646,06,2033,994
5105101379914426,07,2026,616
340000164161951,11,2032,1313
4012885228728459,05,2032,485
5301250600660381,09,2029,385
4111119916578889,04,2032,932
2223000408654090,09,2029,988
2223008293220380,12,2026,570
4111117958113599,01,2033,394
370000538805153,01,2030,7087
5200825440619754,11,2028,240
340000234241999,07,2030,3400
4111113567874523,04,2031,238
5105105758164602,12,2030,314
370000120371341,09,2028,4621
5301259330498616,10,2029,160
370000910847732,04,2031,4186
4242429948003927,04,2026,647
2223007615805837,12,2027,054
5105108809608288,02,2032,216
5105106118824125,05,2030,452
340000977061695,09,2030,3725
4012882072017212,06,2033,703
5105104403598819,02,2030,049
4242422133576864,04,2029,159
4000008777617247,12,2029,913
5200820086295548,09,2027,989
4000000371751506,01,2026,205
4000004504273057,02,2027,915
340000940707937,10,2032,9421
370000096796331,09,2030,8276
340000329501042,10,2028,8673
2223004910217057,01,2033,514
370000636676449,04,2027,9626
2223004112313951,09,2032,903
2223003621253823,03,2030,581
340000121813850,05,2030,7075
4111112854226926,06,2029,090
5200826634619147,05,2026,692
2223002958854021,09,2029,079
5301257530145227,12,2031,777
340000938914297,02,2028,2075
4012888610920114,01,2026,670
4000000047643269,04,2030,433
370000951191628,07,2033,5465
340000743223835,05,2030,9050
5105109597004805,02,2026,161
4242421054973761,04,2032,314
4000006235703104,05,2029,176
370000779951013,09,2031,4382
370000445557632,10,2026,9270
4012883191366944,04,2028,356
4000005699793007,12,2031,941
4000000681759231,11,2031,030
4242420182619668,07,2032,221
5105103895767288,08,2030,668
2223005252901414,08,2026,497
5200828559747713,07,2031,176
340000028723392,03,2031,4985
5200822687601181,01,2031,404
4111116144000660,03,2026,207
4000004246260214,09,2033,387
4242420128644796,05,2031,204
5105105436808133,12,2029,483
340000722541132,02,2028,1543
5105100525263779,11,2027,116
370000683026548,08,2032,9383
4012887374256434,05,2033,960
370000959121783,04,2030,8941
370000102730928,02,2032,8498
4111118777670322,03,2031,805
4012888692510494,07,2028,657
2223000889381148,09,2029,408
5200828803219675,03,2029,823
5200826419201798,08,2026,004
5301254413484153,05,2030,668
2223004353233322,11,2031,347
2223000848712813,01,2026,396
5105101461246711,07,2027,691
2223009598606224,11,2030,020
5301250745788675,04,2029,390
4111114648977459,04,2031,103
5105108275523573,04,2028,039
5200823121558169,03,2029,633
5200825155539973,02,2031,676
4012880349752793,03,2031,007
370000329699237,04,2033,4399
5301257821032878,07,2033,208
370000940436639,10,2028,6945
5105101328699524,08,2026,481
340000217361384,03,2030,3793
4111119763848377,02,2032,179
4111115154993970,10,2029,571
370000482381599,09,2031,2158
5105104468450211,08,2030,162
5200824996269312,08,2033,728
5200824922568571,02,2031,434
2223008755495223,05,2032,114
4111115907253607,01,2029,823
340000288151169,09,2026,6471
370000280102379,03,2028,6395
4111119497557351,06,2028,728
4000009300668665,10,2032,988
2223002195286961,03,2032,326
4012888145292625,06,2026,438
4111116311695607,08,2032,002
4000000080618244,05,2029,008
340000433229977,07,2028,3147
2223003041190852,11,2030,924
4111113594267444,07,2027,391
5105105255353120,05,2028,052
4111111463417694,09,2030,142
2223006165125604,02,2030,224
4012881616038684,04,2033,363
4242427914204081,09,2029,877
5200826760149323,07,2027,220
2223006802218028,03,2030,900
5105106055918666,03,2028,089
340000887093531,04,2028,9283
5105100796482728,09,2032,124
370000920416908,02,2029,5980
5301253824034300,11,2031,030
5105101519505084,10,2032,404
5105100717741954,08,2032,065
4012884043192033,07,2030,462
4000005018754573,02,2029,183
5301252842328371,10,2030,635
4111113735866385,07,2026,595
4111117455081760,08,2033,490
2223006580645715,11,2030,675
4000002778856771,12,2030,624
370000966162473,07,2031,2252
2223003818517741,06,2029,225
5105100701251127,04,2031,832
4012885097189841,01,2033,544
4111117649461985,02,2031,960
4242424968785123,09,2030,697
340000656352803,03,2026,8019
2223003426805223,03,2026,397
2223002051979881,04,2026,925
4000008246482082,02,2030,517
5105108130167756,07,2027,997
340000703580570,01,2029,8305
5301258709637986,06,2032,335
4242429453464597,09,2030,076
4111115093917676,05,2027,885
5105100565693349,02,2026,883
5105101561294157,09,2030,554
4000007868248748,08,2028,385
5301259210118565,08,2029,700
4012881799917316,12,2030,237
5200823278398757,01,2026,028
5105102108086270,11,2028,121
4111118372937233,10,2028,212
4111113315632272,09,2030,154
5301251108977517,03,2028,810
4012883338323840,09,2032,956
4111113846969714,05,2028,595
4000008253478627,01,2029,992
4111114640064462,01,2032,224
4111118187566516,09,2030,940
340000256197913,08,2032,2826
340000381887289,11,2032,9548
340000872146864,06,2026,6522
5105103912130809,03,2028,724
4012886142590421,11,2032,726
5200823797576354,03,2030,634
2223005469733212,06,2027,511
4012887269400634,10,2031,323
5200824974437139,08,2028,741
4012887608274880,09,2026,384
4242423632769216,01,2029,539
5200826452226165,08,2026,436
5105101598116969,03,2033,048
5200828466882116,06,2031,576
370000375961523,08,2027,1281
5301255334360299,11,2029,552
5200821741646588,01,2027,594
340000877249820,01,2027,9366
5200824901840165,09,2032,617
340000692439903,09,2032,8316
4000003026606026,03,2026,458
4000003505379988,07,2032,657
5200829579790790,12,2028,471
4000000608880755,06,2033,486
4111111077190737,08,2032,913
370000552540280,01,2029,4083
5105104011176172,03,2028,066
5105109200689521,05,2028,294
4012887140062132,05,2028,067
4111116518748969,02,2033,442
2223006228748491,01,2030,493
4012885693791271,08,2028,355
4000003412367241,05,2028,481
4242426896654024,12,2027,803
5301251871085837,10,2027,415
340000225628964,03,2032,2596
5105107321438679,01,2033,259
5301252779023177,08,2028,251
4242423985385347,01,2028,744
2223003974216534,08,2031,571
4000008122227619,01,2029,249
5301256210898063,02,2033,234
4000009332590333,10,2028,118
5301251975858014,09,2031,772
4012882726540759,12,2028,320
4111118946126214,07,2030,436
2223000569327627,05,2028,009
4000004865411007,11,2027,897
4242428918365977,07,2029,737
2223002574925908,07,2033,500
2223007323333155,09,2026,993
5105105240372714,03,2031,130
5301254991469063,01,2029,529
340000617562011,09,2033,3070
2223008810179143,12,2027,411
5301251499380511,10,2027,829
2223000073404805,07,2033,996
2223009513201986,11,2026,537
4000001063027627,10,2033,824
2223002874699336,07,2028,670
4242422825018639,08,2029,654
5200828455639071,11,2028,148
340000053602743,11,2026,2852
4012888793786464,11,2030,266
5200825659628892,11,2030,888
5301253629159278,08,2028,900
340000478637431,07,2031,2064
2223002897258698,09,2027,440
2223004995741146,07,2029,925
4000001514498914,08,2032,817
4012888876427853,04,2033,691
4012884526396580,02,2031,973
340000611612457,02,2026,0856
2223000325908553,10,2030,424
4111118566435275,09,2028,625
2223008530998434,05,2026,497
370000358990820,09,2033,7614
5105107994242622,03,2028,628
4242422979576606,01,2033,447
4111118816377715,04,2029,849
4242420761219427,11,2028,311
370000849863479,08,2029,2753
2223007019113424,08,2031,075
2223006281738702,04,2027,685
5105105022736003,11,2029,320
4111117989554126,09,2028,744
5105105081304511,09,2027,197
5301250068754098,11,2026,526
4012884640191016,05,2029,262
4111110855687278,12,2030,780
5105107625626490,08,2033,419
4242422282192703,03,2030,243
5200821667372581,06,2032,901
5200821700778786,12,2032,594
4111114333334099,10,2031,191
4000007741965583,05,2030,524
5105102528169706,12,2027,303
340000164646951,05,2026,8411
4242428616662816,06,2032,607
4111118953896444,11,2026,857
370000219320217,11,2027,7501
4111114686580553,10,2030,466
4242425413430561,09,2028,327
4242420483653341,07,2033,873
340000503902990,08,2029,6886
370000534281490,07,2028,4159
4012880484560258,07,2030,090
5301252188420642,09,2033,412
5200823720488750,07,2030,760
5301259143540836,10,2031,327
4111115151024829,04,2028,988
370000401571346,10,2030,7032
5200820456295565,09,2029,976
4111115210614842,12,2028,233
5301254104324791,03,2028,419
340000558580808,01,2033,0348
5301252717418687,07,2032,258
4242423598917452,12,2031,530
5200826752079447,05,2030,854
4012883011428924,10,2031,669
2223006543138063,12,2026,729
